stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
52242,52242,"Central Ave & 49th St",,  39.842620, -86.149900,,,0,
52243,52243,"Central Ave & 51st St",,  39.844901, -86.149937,,,0,
52244,52244,"52nd St & Park Ave",,  39.846864, -86.148651,,,0,
52246,52246,"52nd St & College Ave",,  39.846908, -86.145955,,,0,
52248,52248,"52nd St & Guilford Ave",,  39.846933, -86.143259,,,0,
52249,52249,"52nd St & Winthrop Ave",,  39.846952, -86.141885,,,0,
52250,52250,"52nd St & Carvel Ave",,  39.847343, -86.139576,,,0,
52251,52251,"52nd St & Crestview Ave",,  39.847527, -86.138284,,,0,
52253,52253,"52nd St & Indianola Ave",,  39.847522, -86.135374,,,0,
52254,52254,"52nd St & Rosslyn Ave",,  39.847531, -86.133832,,,0,
52256,52256,"52nd St & Kingsley Dr",,  39.847545, -86.130435,,,0,
52258,52258,"52nd St & Crittenden Ave",,  39.847563, -86.127952,,,0,
52260,52260,"52nd St & Caroline St",,  39.847574, -86.125709,,,0,
52261,52261,"52nd St & Keystone Ct",,  39.847571, -86.123850,,,0,
52262,52262,"52nd St & Tacoma Ave",,  39.847592, -86.120598,,,0,
52263,52263,"Kingsway Dr - 4740 N",,  39.844473, -86.120578,,,0,
52264,52264,"Kingsway Dr & Willowbrook Pkwy",,  39.843080, -86.120811,,,0,
52265,52265,"Willowbrook Pkwy & Forum Cir",,  39.842287, -86.119384,,,0,
52266,52266,"Penwood Dr & 46th St",,  39.840610, -86.118747,,,0,
52267,52267,"46th St & Keystone Ave",,  39.840350, -86.121138,,,0,
52268,52268,"46th St & Erie Ave",,  39.840325, -86.122787,,,0,
52269,52269,"46th St & Hillside Ave",,  39.840292, -86.124129,,,0,
52271,52271,"46th St & Evanston Ave",,  39.840280, -86.126415,,,0,
52273,52273,"46th St & Norwaldo Ave",,  39.840279, -86.128844,,,0,
52275,52275,"46th St & Ralston Ave",,  39.840272, -86.131322,,,0,
52277,52277,"46th St & Marcy Ln",,  39.840256, -86.134577,,,0,
52278,52278,"46th St & Indianola Ave",,  39.840258, -86.136141,,,0,
52279,52279,"46th St & Crestview Ave",,  39.840247, -86.138088,,,0,
52280,52280,"46th St & Winthrop Ave",,  39.839774, -86.141002,,,0,
52281,52281,"46th St & Carrollton Ave",,  39.839723, -86.143295,,,0,
52283,52283,"46th St & Broadway St",,  39.839670, -86.146809,,,0,
52286,52286,"46th St & Broadway St",,  39.839599, -86.147371,,,0,
52288,52288,"46th St & Guilford Ave",,  39.839624, -86.142724,,,0,
52289,52289,"46th St & Winthrop Ave",,  39.839644, -86.141296,,,0,
52290,52290,"46th St & Carvel Ave",,  39.839910, -86.139265,,,0,
52291,52291,"46th St & Indianola Ave",,  39.840139, -86.136934,,,0,
52292,52292,"46th St & Marcy Ln",,  39.840148, -86.134687,,,0,
52294,52294,"46th St & Ralston Ave",,  39.840172, -86.131557,,,0,
52296,52296,"46th St & Norwaldo Ave",,  39.840179, -86.129132,,,0,
52298,52298,"46th St & Evanston Ave",,  39.840186, -86.126728,,,0,
52300,52300,"46th St & Hillside Ave",,  39.840192, -86.124524,,,0,
52301,52301,"46th St & Keystone Ave",,  39.840200, -86.122259,,,0,
52302,52302,"Penwood Dr & 46th St",,  39.840794, -86.118669,,,0,
52303,52303,"Kingsway Dr & Willowbrook Pkwy",,  39.843218, -86.120733,,,0,
52304,52304,"Kingsway Dr - 4775 N",,  39.844405, -86.120541,,,0,
52306,52306,"62nd St & Oxford St",,  39.868676, -86.116059,,,0,
52307,52307,"62nd St & Oakland Ave",,  39.868673, -86.112718,,,0,
52308,52308,"62nd St & Olney St",,  39.868668, -86.108079,,,0,
52309,52309,"62nd St & Chester Dr",,  39.868624, -86.101064,,,0,
52310,52310,"Allisonville Rd & 62nd St",,  39.869109, -86.096681,,,0,
52311,52311,"Allisonville Rd & 64th St",,  39.874379, -86.094081,,,0,
52312,52312,"Allisonville Rd & 65th St",,  39.876939, -86.092793,,,0,
52313,52313,"Allisonville Rd & 72nd St",,  39.884488, -86.089116,,,0,
52314,52314,"Allisonville Rd & 75th St",,  39.891042, -86.085863,,,0,
52315,52315,"Allisonville Rd & 77th St",,  39.893256, -86.084722,,,0,
52316,52316,"Allisonville Rd & 81st St",,  39.901950, -86.080302,,,0,
52317,52317,"Allisonville Rd & 82nd St",,  39.903713, -86.079243,,,0,
52318,52318,"Allisonville Rd & Shopping Center Dr",,  39.906645, -86.077756,,,0,
52319,52319,"Castleton Corner Dr & 86th St",,  39.910605, -86.072579,,,0,
52320,52320,"Castleton Corner Dr & 8330 N - CompUSA",,  39.908778, -86.071413,,,0,
52321,52321,"JC Penney  & Castleton Square",,  39.907489, -86.068065,,,0,
52322,52322,"Perimeter Rd & Knue Rd - Olive Garden",,  39.906507, -86.061326,,,0,
52323,52323,"82nd St & Knue Rd",,  39.905212, -86.059405,,,0,
52324,52324,"82nd St & Castleway Dr",,  39.905219, -86.055035,,,0,
52325,52325,"Clearvista Way & Clearvista Dr",,  39.900892, -86.044182,,,0,
52326,52326,"82nd St & Summit Hill Dr",,  39.905058, -86.048956,,,0,
52327,52327,"Clearvista Pkwy & 82nd St",,  39.904385, -86.039663,,,0,
52328,52328,"Clearvista Way - Community Hopsital North",,  39.902121, -86.041223,,,0,
52329,52329,"7129 E 75th St at Shadeland",,  39.890611, -86.043388,,,0,
52330,52330,"75th St & Shadeland Station Way",,  39.890607, -86.042201,,,0,
52331,52331,"Shadeland Station Way & Shadeland Station",,  39.887501, -86.042537,,,0,
52332,52332,"Shadeland Station & 71st St",,  39.883559, -86.042529,,,0,
52333,52333,"71st St & Shadeland Ave",,  39.883474, -86.045829,,,0,
52334,52334,"82nd St & Clearvista Pkwy",,  39.905249, -86.040067,,,0,
52335,52335,"82nd St & Bash St",,  39.905275, -86.050347,,,0,
52336,52336,"82nd St & Castleway Dr",,  39.905415, -86.054633,,,0,
52338,52338,"Knue Rd & 82nd St",,  39.905920, -86.060253,,,0,
52339,52339,"Perimeter Rd & Knue Rd - Sears Store",,  39.906598, -86.061309,,,0,
52340,52340,"Castleton Corner Dr & 85th St",,  39.911066, -86.072592,,,0,
52341,52341,"Allisonville Rd & Shopping Center Dr",,  39.906910, -86.077982,,,0,
52342,52342,"Allisonville Rd & 82nd St",,  39.904314, -86.079225,,,0,
52371,52371,"Allisonville Rd & Plantation Dr",,  39.901776, -86.080536,,,0,
52372,52372,"Allisonville Rd & 79th St",,  39.898464, -86.082248,,,0,
52373,52373,"Allisonville Rd & 77th St",,  39.893426, -86.084766,,,0,
52374,52374,"Allisonville Rd & 75th St",,  39.891132, -86.085924,,,0,
52375,52375,"Allisonville Rd & 72nd St",,  39.884562, -86.089195,,,0,
52376,52376,"Allisonville Rd & 71st St",,  39.882632, -86.090149,,,0,
52377,52377,"Allisonville Rd & 65th St",,  39.875294, -86.093738,,,0,
52378,52378,"Allisonville Rd & 62nd St",,  39.869568, -86.096641,,,0,
52379,52379,"62nd St & Olney St",,  39.868750, -86.107659,,,0,
52380,52380,"62nd St & Northern Ln",,  39.868734, -86.113096,,,0,
52381,52381,"62nd St & Oxford St",,  39.868779, -86.115714,,,0,
52382,52382,"52nd St & Keystone Ave",,  39.847667, -86.122992,,,0,
52383,52383,"52nd St & Caroline St",,  39.847658, -86.125264,,,0,
52384,52384,"52nd St & Crittenden Ave",,  39.847654, -86.127668,,,0,
52386,52386,"52nd St & Kingsley Dr",,  39.847642, -86.130143,,,0,
52388,52388,"52nd St & Rosslyn Ave",,  39.847620, -86.133577,,,0,
52389,52389,"52nd St & Luzzane Ln",,  39.847610, -86.135279,,,0,
52391,52391,"52nd St & Crestview Ave",,  39.847609, -86.137565,,,0,
52393,52393,"52nd St & Winthrop Ave",,  39.847044, -86.141611,,,0,
52395,52395,"52nd St & Carrollton Ave",,  39.847009, -86.144592,,,0,
52396,52396,"52nd St & College Ave",,  39.846997, -86.145553,,,0,
52397,52397,"52nd St & Broadway St",,  39.846961, -86.146885,,,0,
52399,52399,"Central Ave & 52nd St",,  39.846564, -86.150095,,,0,
52402,52402,"Central Ave & 49th St",,  39.842850, -86.149997,,,0,
52405,52405,"Central Ave & 46th St",,  39.839322, -86.149987,,,0,
52407,52407,"Central Ave & 44th St",,  39.836028, -86.149921,,,0,
52409,52409,"Central Ave & 42nd St",,  39.832240, -86.149884,,,0,
52411,52411,"Central Ave & 40th St",,  39.828718, -86.149848,,,0,
52412,52412,"Central Ave & 39th St",,  39.826860, -86.149843,,,0,
52413,52413,"Central Ave & 38th St",,  39.824611, -86.149830,,,0,
52415,52415,"Central Ave & Powell Pl",,  39.821951, -86.149776,,,0,
52417,52417,"Central Ave & Central Ct N",,  39.820323, -86.149775,,,0,
52419,52419,"Central Ave & 34th St",,  39.818017, -86.149752,,,0,
52440,52440,"Pennsylvania St & North St",,  39.775203, -86.156052,,,0,
52441,52441,"46th St & College Ave",,  39.839615, -86.145584,,,0,
52453,52453,"Castle Corner Dr - 8413 N",,  39.908790, -86.071296,,,0,
52457,52457,"86th St & Allisonville Rd",,  39.912294, -86.074860,,,0,
52460,52460,"Central Ave & 32nd St",,  39.814070, -86.149728,,,0,
52500,52500,"96th St & College Ave",,  39.927121, -86.146329,,,0,
52501,52501,"91st St & Meridian St",,  39.919720, -86.156937,,,0,
52502,52502,"91st & Willowood St",,  39.919706, -86.160253,,,0,
52503,52503,"Township Line Rd & 86th St",,  39.911233, -86.203176,,,0,
52504,52504,"Township Line Rd & 86th St",,  39.910492, -86.203121,,,0,
52505,52505,"Township Line Rd & Summer Dr",,  39.908817, -86.203111,,,0,
52506,52506,"Township Line Rd & Plaza Dr",,  39.906124, -86.203119,,,0,
52507,52507,"Township Line Rd - 8111 N",,  39.903983, -86.203116,,,0,
52508,52508,"Saint Vincent Women's Hospital",,  39.904000, -86.202454,,,0,
52509,52509,"Township Line Rd & Spyglass Dr",,  39.907272, -86.202992,,,0,
52510,52510,"Township Line Rd & Summer Dr",,  39.908225, -86.202978,,,0,
52511,52511,"Township Line Rd & 86th St",,  39.911193, -86.202930,,,0,
52512,52512,"Harcourt Rd & Private Dr",,  39.904364, -86.193595,,,0,
52513,52513,"Harcourt Rd & Century Way",,  39.903329, -86.193594,,,0,
52514,52514,"Harcourt Rd & Covey Ln",,  39.901743, -86.193596,,,0,
52516,52516,"Harcourt Rd - 7950 N",,  39.899464, -86.193586,,,0,
52517,52517,"Harcourt Rd & Moray Ct E",,  39.898160, -86.193580,,,0,
52518,52518,"Harcourt Rd & Harcourt Spring Blvd",,  39.896502, -86.193553,,,0,
52519,52519,"Harcourt Rd & Suffolk Ln",,  39.894246, -86.193510,,,0,
52520,52520,"Harcourt Rd & 75th Pl",,  39.891322, -86.193531,,,0,
52521,52521,"Harcourt Rd & 74th St",,  39.888305, -86.193518,,,0,
52522,52522,"Harcourt Rd & Westlane Rd",,  39.886142, -86.193509,,,0,
52523,52523,"Westlane Rd & Grandview Dr",,  39.885238, -86.188866,,,0,
52524,52524,"Ditch Rd & Countrybrook Dr",,  39.886910, -86.183922,,,0,
52525,52525,"Ditch Rd & Tishman Ln",,  39.889298, -86.183918,,,0,
52526,52526,"Ditch Rd & 75th Ct",,  39.891640, -86.183932,,,0,
52527,52527,"Ditch Rd & 79th St",,  39.897290, -86.183907,,,0,
52528,52528,"79th St & Lieber Rd",,  39.897516, -86.180006,,,0,
52529,52529,"79th St & Taunton Rd",,  39.897548, -86.177579,,,0,
52530,52530,"79th St & Hoover Rd",,  39.897591, -86.174657,,,0,
52531,52531,"Hoover Rd & 77th St Dr N",,  39.894306, -86.174565,,,0,
52532,52532,"Hoover Rd & 75th St",,  39.889875, -86.174568,,,0,
52533,52533,"Hoover Rd & 73rd St",,  39.886067, -86.174558,,,0,
52534,52534,"Hoover Rd & Fairway Dr",,  39.883814, -86.174541,,,0,
52535,52535,"Hoover Rd & Oakwood Trail",,  39.882106, -86.174532,,,0,
52536,52536,"Hoover Rd - 6800 N JCC",,  39.879158, -86.174553,,,0,
52537,52537,"Hoover Rd & Golf Ln",,  39.877165, -86.174560,,,0,
52538,52538,"Hoover Rd & Lincolnwood Ln",,  39.874875, -86.174564,,,0,
52539,52539,"Hoover Rd & 64th St",,  39.873074, -86.174579,,,0,
52540,52540,"64th St & Kennedy Ln",,  39.871977, -86.173185,,,0,
52541,52541,"64th St - Orchard School",,  39.872010, -86.171251,,,0,
52542,52542,"64th St & Spring Mill Rd",,  39.872033, -86.165914,,,0,
52543,52543,"Spring Mill Rd & 63rd St",,  39.869055, -86.165066,,,0,
52544,52544,"Spring Mill Rd & Sunset Ln",,  39.866069, -86.163555,,,0,
52545,52545,"Illinois St & 59th St",,  39.861054, -86.159643,,,0,
52547,52547,"Illinois St & Laverock Rd",,  39.858471, -86.159639,,,0,
52549,52549,"Illinois St & Private Dr - Riviera Club",,  39.856607, -86.159626,,,0,
52550,52550,"Illinois St & Westfield Blvd",,  39.854853, -86.159610,,,0,
52551,52551,"Illinois St - 5500 N",,  39.851992, -86.159564,,,0,
52552,52552,"Illinois St & 54th St",,  39.850538, -86.159554,,,0,
52553,52553,"Illinois St & 52nd St",,  39.846878, -86.159496,,,0,
52554,52554,"Illinois St & 49th St",,  39.844422, -86.159471,,,0,
52555,52555,"Illinois St & 49th St",,  39.842923, -86.159446,,,0,
52556,52556,"Illinois St & 47th St",,  39.841213, -86.159430,,,0,
52557,52557,"Illinois St & 46th St",,  39.839604, -86.159404,,,0,
52558,52558,"Illinois St & Blue Ridge Rd",,  39.837680, -86.159384,,,0,
52559,52559,"Illinois St & 44th St",,  39.835912, -86.159371,,,0,
52560,52560,"Illinois St & 43rd St",,  39.834103, -86.159351,,,0,
52561,52561,"Illinois St & 42nd St",,  39.832162, -86.159344,,,0,
52562,52562,"Illinois St & 41st St",,  39.830202, -86.159309,,,0,
52563,52563,"Illinois St & 40th St",,  39.828472, -86.159304,,,0,
52564,52564,"Illinois St & 39th St",,  39.826812, -86.159299,,,0,
52565,52565,"Illinois St & 38th St",,  39.825181, -86.159287,,,0,
52566,52566,"Illinois St & 39th St",,  39.826529, -86.159154,,,0,
52567,52567,"Illinois St & 40th St",,  39.828196, -86.159184,,,0,
52568,52568,"Illinois St & 41st St",,  39.830183, -86.159205,,,0,
52569,52569,"Illinois St & 42nd St",,  39.832036, -86.159212,,,0,
52571,52571,"Illinois St & 44th St",,  39.835759, -86.159242,,,0,
52572,52572,"Illinois St & Blue Ridge Rd",,  39.837743, -86.159267,,,0,
52573,52573,"Illinois St & 46th St",,  39.839657, -86.159284,,,0,
52575,52575,"Illinois St & 49th St",,  39.842492, -86.159315,,,0,
52576,52576,"Illinois St & 49th St",,  39.844290, -86.159352,,,0,
52577,52577,"Illinois St & 52nd St",,  39.846640, -86.159384,,,0,
52579,52579,"Illinois St & 54th St",,  39.850291, -86.159445,,,0,
52581,52581,"Illinois St & 56th St",,  39.853967, -86.159461,,,0,
52582,52582,"Illinois St - 5645 N",,  39.856500, -86.159493,,,0,
52584,52584,"Illinois St & Laverock Rd",,  39.858356, -86.159528,,,0,
52586,52586,"Illinois St & 59th St",,  39.861074, -86.159562,,,0,
52587,52587,"Spring Mill Rd & 63rd St",,  39.868518, -86.164991,,,0,
52588,52588,"64th St & Sunset Ln",,  39.872050, -86.166363,,,0,
52589,52589,"64th St - 615 W - Orchard School",,  39.872030, -86.170920,,,0,
52590,52590,"64th St & Kennedy Ln",,  39.872020, -86.172751,,,0,
52591,52591,"Hoover Rd & 64th St",,  39.873399, -86.174489,,,0,
52592,52592,"Hoover Rd & Golf Ln",,  39.877286, -86.174475,,,0,
52593,52593,"Hoover Rd - 6800 N - JCC",,  39.878854, -86.174426,,,0,
52594,52594,"Hoover Rd & Oakwood Trail",,  39.881846, -86.174416,,,0,
52595,52595,"Hoover Rd & Fairway Dr",,  39.883487, -86.174449,,,0,
52596,52596,"Hoover Rd & 73rd St",,  39.887435, -86.174454,,,0,
52597,52597,"Hoover Rd & 75th St",,  39.889670, -86.174463,,,0,
52598,52598,"Hoover Rd & 77th St Dr N",,  39.892868, -86.174490,,,0,
52599,52599,"79th St & Hoover Rd",,  39.897633, -86.175071,,,0,
52600,52600,"79th St & Taunton Rd",,  39.897607, -86.177295,,,0,
52601,52601,"79th St & Dartmouth Rd",,  39.897587, -86.180552,,,0,
52602,52602,"Ditch Rd & 79th St",,  39.896265, -86.184017,,,0,
52603,52603,"Ditch Rd & 76th St",,  39.893009, -86.184025,,,0,
52604,52604,"Ditch Rd & 75th St",,  39.890915, -86.184012,,,0,
52605,52605,"Ditch Rd & Merganser Dr",,  39.889163, -86.183999,,,0,
52606,52606,"Ditch Rd & Merganser Dr",,  39.886962, -86.184043,,,0,
52607,52607,"Westlane Rd & Grandview Dr",,  39.885364, -86.188397,,,0,
52608,52608,"Harcourt Rd & Westlane Rd",,  39.886123, -86.193427,,,0,
52609,52609,"Harcourt Rd & 74th Pl",,  39.889302, -86.193416,,,0,
52610,52610,"Harcourt Rd & 75th Pl",,  39.890971, -86.193439,,,0,
52611,52611,"Harcourt Rd & Suffolk Ln",,  39.894337, -86.193440,,,0,
52612,52612,"Harcourt Rd & Harcourt Springs Blvd",,  39.896116, -86.193425,,,0,
52613,52613,"Harcourt Rd & Moray Ct E",,  39.897848, -86.193428,,,0,
52615,52615,"Harcourt Rd & 80th St",,  39.900332, -86.193447,,,0,
52616,52616,"Harcourt Rd & Centurion Pkwy",,  39.901993, -86.193449,,,0,
52617,52617,"Hoover Rd & Century Way",,  39.903036, -86.193457,,,0,
52618,52618,"Hoover Rd  - 8181 N",,  39.904082, -86.193457,,,0,
52619,52619,"Harcourt Rd & Katie Knox Dr",,  39.906392, -86.193839,,,0,
52620,52620,"Harcourt Rd - Saint Vincent Hospital",,  39.908563, -86.193859,,,0,
52621,52621,"8450 Harcourt Rd - St Vincent Hospital",,  39.909530, -86.193849,,,0,
52622,52622,"Kessler Blvd W Dr & Spring Mill Rd",,  39.862708, -86.163121,,,0,
52623,52623,"Hoover Rd & Lincolnwood Ln",,  39.874683, -86.174470,,,0,
52624,52624,"86th St & Sorrel Dr",,  39.912138, -86.196157,,,0,
52700,52700,"White River Pkwy W Dr & Michigan St",,  39.774995, -86.189985,,,0,
52701,52701,"White River Pkwy W Dr & 10th St",,  39.780338, -86.191082,,,0,
52702,52702,"White River Pkwy W Dr - 1151 N",,  39.783590, -86.188954,,,0,
52703,52703,"White River Pkwy W Dr & Belmont Ave",,  39.786046, -86.196264,,,0,
52704,52704,"White River Pkwy W Dr & Pershing Ave",,  39.786980, -86.199239,,,0,
52705,52705,"Lafayette Rd & 17th St",,  39.789143, -86.200419,,,0,
52706,52706,"Lafayette Rd & Cold Spring Rd",,  39.792846, -86.203028,,,0,
52707,52707,"Lafayette Rd & 21st St",,  39.795438, -86.205738,,,0,
52708,52708,"Lafayette Rd & Private Dr",,  39.797654, -86.208065,,,0,
52709,52709,"Lafayette Rd & Kessler Blvd N Dr",,  39.799173, -86.209668,,,0,
52710,52710,"Lafayette Rd & Groff Ave",,  39.801604, -86.212268,,,0,
52712,52712,"Lafayette Rd & Roberta Dr",,  39.803459, -86.214197,,,0,
52713,52713,"Lafayette Rd & Tibbs Ave",,  39.805884, -86.216779,,,0,
52714,52714,"Lafayette Rd - 2915 N",,  39.808310, -86.219230,,,0,
52715,52715,"Lafayette Rd & 30th St",,  39.809922, -86.220841,,,0,
52716,52716,"Lafayette Rd & 34th St",,  39.817922, -86.228876,,,0,
52717,52717,"Lafayette Rd & Georgetown Rd",,  39.829279, -86.240113,,,0,
52718,52718,"Lafayette Rd - 4050 N",,  39.830514, -86.241320,,,0,
52719,52719,"Lafayette Rd & Georgetown Rd",,  39.833123, -86.243816,,,0,
52720,52720,"Georgetown Rd & Lafayette Rd",,  39.834500, -86.244658,,,0,
52721,52721,"Georgetown Rd & 47th St",,  39.841803, -86.241663,,,0,
52722,52722,"Georgetown Rd & Bradenton Pl",,  39.844148, -86.241626,,,0,
52723,52723,"Georgetown Rd & 52nd St",,  39.846305, -86.241665,,,0,
52724,52724,"Georgetown Rd & Pinecroft Dr",,  39.848636, -86.241710,,,0,
52725,52725,"Georgetown Rd & Kelvington Dr",,  39.850545, -86.240931,,,0,
52726,52726,"Georgetown Rd & 56th St",,  39.852493, -86.240032,,,0,
52727,52727,"Georgetown Rd & 57th St",,  39.855798, -86.240134,,,0,
52728,52728,"Georgetown Rd & Sebring Dr",,  39.857512, -86.240391,,,0,
52729,52729,"Georgetown Rd & 59th St",,  39.860243, -86.241090,,,0,
52730,52730,"Georgetown Rd & Country Brook Dr",,  39.863782, -86.243190,,,0,
52731,52731,"Georgetown Rd & 62nd St",,  39.868222, -86.244196,,,0,
52732,52732,"Georgetown Rd & Sandyside Dr",,  39.870818, -86.244310,,,0,
52733,52733,"Georgetown Rd & Pendragon Blvd",,  39.874597, -86.244449,,,0,
52734,52734,"Georgetown Rd & Covered Bridge Rd",,  39.876475, -86.244429,,,0,
52735,52735,"Georgetown Rd & Oakwood Trail",,  39.878848, -86.244331,,,0,
52736,52736,"Georgetown Rd & 71st St",,  39.880720, -86.244219,,,0,
52737,52737,"Georgetown Rd - 7231 N",,  39.886196, -86.243288,,,0,
52738,52738,"Georgetown Rd - 7575 N",,  39.888219, -86.242796,,,0,
52741,52741,"Georgetown Rd - 7747 N",,  39.894344, -86.241079,,,0,
52742,52742,"79th St & Georgetown Rd",,  39.896760, -86.241627,,,0,
52743,52743,"79th St - 5022 W",,  39.896618, -86.246473,,,0,
52744,52744,"79th St & Allison Ave",,  39.896537, -86.249886,,,0,
52745,52745,"Allison Ave & 81st St",,  39.900036, -86.250101,,,0,
52746,52746,"81st St & Norfolk St",,  39.900198, -86.255160,,,0,
52747,52747,"Norfolk St - 8178 N",,  39.902410, -86.255183,,,0,
52748,52748,"Norfolk St & 84th St",,  39.906844, -86.255196,,,0,
52749,52749,"Moller Rd & 86th St",,  39.908948, -86.256565,,,0,
52750,52750,"Zionsville Rd & 86th St",,  39.909743, -86.259951,,,0,
52751,52751,"Zionsville Rd & 84th St",,  39.906682, -86.259928,,,0,
52752,52752,"Zionsville Rd - 8260 N",,  39.905422, -86.259928,,,0,
52753,52753,"Zionsville Rd & 82nd St",,  39.902455, -86.259928,,,0,
52755,52755,"Zionsville Rd & 80th St",,  39.898779, -86.259921,,,0,
52756,52756,"Zionsville Rd & 79th St",,  39.895800, -86.259892,,,0,
52757,52757,"Zionsville Rd - 7736 N",,  39.893637, -86.259869,,,0,
52758,52758,"Zionsville Rd & 76th St",,  39.890681, -86.259872,,,0,
52759,52759,"Zionsville Rd & 74th St",,  39.887438, -86.260468,,,0,
52760,52760,"74th St - 5800 W",,  39.887368, -86.263443,,,0,
52761,52761,"74th St & Woodland Dr",,  39.887315, -86.266746,,,0,
52762,52762,"Woodland Dr - 7330 N",,  39.885716, -86.266989,,,0,
52767,52767,"Woodland Dr - 7223 N",,  39.883701, -86.266052,,,0,
52768,52768,"Woodland Dr & 74th St",,  39.887078, -86.266965,,,0,
52769,52769,"74th St -5601 W",,  39.887344, -86.262217,,,0,
52770,52770,"Zionsville Rd & 76th St",,  39.890610, -86.259733,,,0,
52771,52771,"Zionsville Rd - 7750 N",,  39.893932, -86.259701,,,0,
52773,52773,"Zionsville Rd & 82nd St",,  39.902087, -86.259771,,,0,
52774,52774,"Zionsville Rd - 8269 N",,  39.904723, -86.259747,,,0,
52775,52775,"Zionsville Rd & 84th St",,  39.907347, -86.259749,,,0,
52776,52776,"86th St & Zionsville Rd",,  39.910633, -86.258847,,,0,
52777,52777,"Moller Rd & 86th St",,  39.909246, -86.256692,,,0,
52778,52778,"Norfolk St & 84th St",,  39.906305, -86.255238,,,0,
52779,52779,"Norfolk St - 8177 N",,  39.902473, -86.255244,,,0,
52780,52780,"Norfok St & 81st St",,  39.900258, -86.255236,,,0,
52781,52781,"Allison Ave & 79th St",,  39.897025, -86.250169,,,0,
52782,52782,"79th St - 5045 W",,  39.896546, -86.246469,,,0,
52783,52783,"79th St & Georgetown Rd",,  39.896680, -86.241708,,,0,
52784,52784,"Georgetown Rd & 79th St",,  39.894544, -86.241166,,,0,
52785,52785,"Georgetown Rd & 78th St",,  39.892853, -86.241758,,,0,
52786,52786,"Georgetown Rd - 7520 N",,  39.888282, -86.242917,,,0,
52787,52787,"Georgetown Rd - 7270 N",,  39.885126, -86.243675,,,0,
52788,52788,"Georgetown Rd & 71st St",,  39.881439, -86.244317,,,0,
52789,52789,"Georgetown Rd & Oakwood Trail",,  39.879144, -86.244426,,,0,
52790,52790,"Georgetown Rd - 6702 N",,  39.876864, -86.244553,,,0,
52791,52791,"Georgetown Rd & Potmac Square Dr",,  39.874679, -86.244578,,,0,
52792,52792,"Georgetown Rd & Robinsrock Dr",,  39.870175, -86.244433,,,0,
52793,52793,"Georgetown Rd & 62nd St",,  39.867998, -86.244408,,,0,
52794,52794,"Georgetown Rd & Oakbrook Rd",,  39.863989, -86.243444,,,0,
52795,52795,"Georgetown Rd & 59th St",,  39.860818, -86.241391,,,0,
52796,52796,"Georgetown Rd & Sebring Dr",,  39.857854, -86.240586,,,0,
52797,52797,"Georgetown Rd & 57th St",,  39.856225, -86.240369,,,0,
52798,52798,"Georgetown Rd & 56th St",,  39.852357, -86.240255,,,0,
52799,52799,"Georgetown Rd & Kelvington Dr",,  39.850142, -86.241384,,,0,
52800,52800,"Georgetown Rd & Pinecroft Dr",,  39.848110, -86.241908,,,0,
52801,52801,"Georgetown Rd & 52nd St",,  39.845621, -86.241845,,,0,
52802,52802,"Georgetown Rd & Brock St",,  39.844054, -86.241792,,,0,
52803,52803,"Georgetown Rd & 47th St",,  39.841434, -86.241913,,,0,
52804,52804,"Georgetown Rd & Century Plaza Rd",,  39.835589, -86.243744,,,0,
52805,52805,"Lafayette Rd & Pike Plaza Rd",,  39.833747, -86.244669,,,0,
52806,52806,"Lafayette Rd & Office Plaza Blvd",,  39.831573, -86.242586,,,0,
52807,52807,"Lafayette Rd & Georgetown Rd",,  39.828510, -86.239637,,,0,
52808,52808,"3950 Lafayette Rd - Lafayette Sq",,  39.827319, -86.238427,,,0,
52809,52809,"Lafayette Rd - 3900 N",,  39.826098, -86.237185,,,0,
52810,52810,"Lafayette Rd - 3094 N",,  39.811329, -86.222376,,,0,
52811,52811,"Lafayette Rd & 30th St",,  39.809116, -86.220172,,,0,
52812,52812,"Lafayette Rd - 2850 N",,  39.807468, -86.218561,,,0,
52813,52813,"Lafayette Rd - 2800 N",,  39.806414, -86.217456,,,0,
52814,52814,"Lafayette Rd & Tibbs Ave",,  39.804515, -86.215480,,,0,
52815,52815,"Lafayette Rd & Roberta Dr",,  39.803086, -86.213988,,,0,
52816,52816,"Lafayette Rd & Groff Ave",,  39.801221, -86.211998,,,0,
52817,52817,"Lafayette Rd & Kessler Blvd N Dr",,  39.799541, -86.210237,,,0,
52818,52818,"Lafayette Rd - 2220 N",,  39.797456, -86.208011,,,0,
52819,52819,"Lafayette Rd & 21st St",,  39.795391, -86.205827,,,0,
52820,52820,"Lafayette Rd & 19th St",,  39.792074, -86.202378,,,0,
52821,52821,"Lafayette Rd - 1740 N",,  39.790492, -86.201341,,,0,
52822,52822,"Lafayette Rd & 16th St",,  39.788592, -86.200226,,,0,
52823,52823,"White River Pkwy W Dr & Belmont Ave",,  39.786029, -86.196428,,,0,
52824,52824,"White River Pkwy W Dr - 1150 N",,  39.783598, -86.188986,,,0,
52825,52825,"White River Pkwy W Dr & 10th St",,  39.780943, -86.190728,,,0,
52827,52827,"New York St & West St",,  39.771416, -86.165414,,,0,
52828,52828,"New York & Senate Ave",,  39.771389, -86.163525,,,0,
52829,52829,"81st St & Allison Ave",,  39.900234, -86.250716,,,0,
